monitoring_id,monitoring_date,monitoring_time,model_name,model_version,accuracy,precision,recall,f1_score,auc_roc,predictions_count,avg_inference_time_ms,data_drift_score,feature_importance_shift,null_predictions_percent,model_type,is_anomaly,alert_level
MON-001980,2026-03-09,20:00,DEFAULT_PROBABILITY_V4,v4.4,0.8075,0.8043,0.7948,0.7898,0.8372,2110,14.42,0.5772,0.1128,0.25,Classification,True,WARNING
MON-001981,2026-03-10,08:00,DEFAULT_PROBABILITY_V4,v1.8,0.8295,0.8455,0.8447,0.8185,0.8691,4854,23.35,0.2291,0.0338,3.8,Classification,False,OK
MON-001982,2026-03-10,20:00,DEFAULT_PROBABILITY_V4,v4.2,0.8683,0.8406,0.8661,0.8507,0.9241,848,15.43,0.3288,0.1626,9.53,Classification,True,WARNING
MON-001983,2026-03-11,08:00,DEFAULT_PROBABILITY_V4,v1.5,0.8328,0.8431,0.8296,0.8126,0.8917,3582,42.57,0.1747,0.1352,3.94,Classification,False,OK
MON-001984,2026-03-11,20:00,DEFAULT_PROBABILITY_V4,v3.0,0.8285,0.8128,0.8406,0.8242,0.8721,2042,19.66,0.1146,0.345,1.35,Classification,False,OK
MON-001985,2026-03-12,08:00,DEFAULT_PROBABILITY_V4,v4.4,0.8437,0.845,0.8538,0.8295,0.9045,1785,11.79,0.3808,0.185,2.9,Classification,True,WARNING
MON-001986,2026-03-12,20:00,DEFAULT_PROBABILITY_V4,v1.7,0.8468,0.8565,0.8503,0.8176,0.8898,1213,20.73,0.3541,0.1925,3.86,Classification,True,WARNING
MON-001987,2026-03-13,08:00,DEFAULT_PROBABILITY_V4,v4.9,0.8184,0.8006,0.8341,0.8056,0.8736,10040,28.51,0.5346,0.247,11.15,Classification,True,WARNING
MON-001988,2026-03-13,20:00,DEFAULT_PROBABILITY_V4,v2.7,0.7924,0.8047,0.79,0.7827,0.841,3484,18.93,0.2636,0.226,0.09,Classification,True,WARNING
MON-001989,2026-03-14,08:00,DEFAULT_PROBABILITY_V4,v3.3,0.8158,0.8145,0.8024,0.8161,0.8508,4861,13.61,0.6314,0.072,1.16,Classification,True,WARNING
MON-001990,2026-03-14,20:00,DEFAULT_PROBABILITY_V4,v1.1,0.8305,0.8225,0.8327,0.8167,0.8981,2112,12.05,0.1857,0.081,0.48,Classification,False,OK
MON-001991,2026-03-15,08:00,DEFAULT_PROBABILITY_V4,v3.3,0.812,0.8142,0.8115,0.7963,0.8564,7138,23.35,0.1238,0.1313,0.8,Classification,False,OK
MON-001992,2026-03-15,20:00,DEFAULT_PROBABILITY_V4,v4.6,0.8142,0.8195,0.8358,0.803,0.8569,9666,24.45,0.3931,0.3169,0.88,Classification,True,WARNING
MON-001993,2026-03-16,08:00,DEFAULT_PROBABILITY_V4,v4.0,0.7495,0.7732,0.7456,0.7242,0.7957,2758,33.9,0.1799,0.0756,2.33,Classification,True,CRITICAL
MON-001994,2026-03-16,20:00,DEFAULT_PROBABILITY_V4,v1.4,0.8346,0.8326,0.8584,0.8446,0.8803,987,12.02,0.654,0.0497,5.97,Classification,True,WARNING
MON-001995,2026-03-17,08:00,DEFAULT_PROBABILITY_V4,v3.4,0.8306,0.8391,0.8124,0.8333,0.8827,5555,20.99,0.1515,0.1101,1.9,Classification,False,OK
MON-001996,2026-03-17,20:00,DEFAULT_PROBABILITY_V4,v3.6,0.7981,0.7993,0.7946,0.7916,0.8434,608,13.15,0.3103,0.131,1.18,Classification,True,WARNING
MON-001997,2026-03-18,08:00,DEFAULT_PROBABILITY_V4,v3.5,0.8139,0.8174,0.8092,0.8007,0.8587,1849,21.75,0.1403,0.1539,0.95,Classification,False,OK
MON-001998,2026-03-18,20:00,DEFAULT_PROBABILITY_V4,v1.0,0.8264,0.8239,0.8216,0.7964,0.8813,3607,9.85,0.21,0.0316,4.15,Classification,False,OK
MON-001999,2026-03-19,08:00,DEFAULT_PROBABILITY_V4,v1.7,0.8318,0.8242,0.8489,0.8155,0.8819,2895,37.23,0.3231,0.5355,1.78,Classification,True,WARNING
MON-002000,2026-03-19,20:00,DEFAULT_PROBABILITY_V4,v2.9,0.8505,0.8544,0.8436,0.8384,0.9052,27721,7.17,0.1987,0.0943,0.1,Classification,False,OK
MON-002001,2025-09-01,08:00,CUSTOMER_SEGMENTATION_V1,v4.3,0.8321,0.8222,0.847,0.8054,0.8793,4599,12.16,0.0511,0.0413,2.38,Clustering,False,OK
MON-002002,2025-09-01,20:00,CUSTOMER_SEGMENTATION_V1,v4.4,0.8079,0.7879,0.8067,0.7864,0.861,4919,21.84,0.1961,0.1736,2.03,Clustering,False,OK
MON-002003,2025-09-02,08:00,CUSTOMER_SEGMENTATION_V1,v1.7,0.8563,0.8574,0.8549,0.8345,0.8911,4246,12.63,0.0368,0.1241,1.18,Clustering,False,OK
MON-002004,2025-09-02,20:00,CUSTOMER_SEGMENTATION_V1,v4.9,0.8131,0.8049,0.7931,0.7908,0.8741,2794,12.82,0.2298,0.1466,2.56,Clustering,False,OK
MON-002005,2025-09-03,08:00,CUSTOMER_SEGMENTATION_V1,v4.0,0.837,0.8341,0.8558,0.8368,0.8829,4790,27.98,0.1699,0.3867,0.87,Clustering,False,OK
MON-002006,2025-09-03,20:00,CUSTOMER_SEGMENTATION_V1,v1.9,0.8071,0.7905,0.8301,0.7894,0.855,3258,4.82,0.1775,0.1557,0.28,Clustering,False,OK
MON-002007,2025-09-04,08:00,CUSTOMER_SEGMENTATION_V1,v1.9,0.8031,0.8126,0.7844,0.8003,0.8586,1526,7.86,0.2968,0.0653,0.67,Clustering,False,OK
MON-002008,2025-09-04,20:00,CUSTOMER_SEGMENTATION_V1,v1.1,0.7915,0.7646,0.8158,0.7709,0.844,14588,11.25,0.3179,0.2433,2.59,Clustering,True,WARNING
MON-002009,2025-09-05,08:00,CUSTOMER_SEGMENTATION_V1,v2.5,0.7929,0.7972,0.7713,0.7737,0.8493,2432,11.19,0.3104,0.3271,0.95,Clustering,True,WARNING
MON-002010,2025-09-05,20:00,CUSTOMER_SEGMENTATION_V1,v4.6,0.8091,0.8144,0.8066,0.7934,0.8728,623,29.83,0.1443,0.0363,2.76,Clustering,False,OK
MON-002011,2025-09-06,08:00,CUSTOMER_SEGMENTATION_V1,v1.5,0.8447,0.8467,0.8432,0.8299,0.8923,373,25.07,0.2217,0.1885,1.68,Clustering,False,OK
MON-002012,2025-09-06,20:00,CUSTOMER_SEGMENTATION_V1,v4.7,0.8238,0.8341,0.8193,0.797,0.8734,1740,21.37,0.2019,0.314,1.3,Clustering,False,OK
MON-002013,2025-09-07,08:00,CUSTOMER_SEGMENTATION_V1,v1.6,0.783,0.7712,0.7993,0.7708,0.8599,3936,37.23,0.2942,0.1547,0.27,Clustering,True,WARNING
MON-002014,2025-09-07,20:00,CUSTOMER_SEGMENTATION_V1,v4.0,0.8351,0.8548,0.8464,0.8076,0.8804,4170,4.24,0.4528,0.0542,5.24,Clustering,True,WARNING
MON-002015,2025-09-08,08:00,CUSTOMER_SEGMENTATION_V1,v2.9,0.8184,0.8095,0.7929,0.8202,0.8617,342,20.67,0.1962,0.4219,0.8,Clustering,False,OK
MON-002016,2025-09-08,20:00,CUSTOMER_SEGMENTATION_V1,v2.0,0.8488,0.8554,0.8709,0.8266,0.9067,11257,48.65,0.5037,0.5802,0.83,Clustering,True,WARNING
MON-002017,2025-09-09,08:00,CUSTOMER_SEGMENTATION_V1,v3.1,0.8087,0.8269,0.8338,0.801,0.868,3925,23.59,0.2619,0.0797,0.4,Clustering,False,OK
MON-002018,2025-09-09,20:00,CUSTOMER_SEGMENTATION_V1,v3.6,0.8004,0.7983,0.8106,0.7789,0.8588,3333,11.98,0.2686,0.2375,0.03,Clustering,False,OK
MON-002019,2025-09-10,08:00,CUSTOMER_SEGMENTATION_V1,v1.7,0.8531,0.8459,0.8479,0.8485,0.8965,6767,27.64,0.1883,0.0672,1.45,Clustering,False,OK
MON-002020,2025-09-10,20:00,CUSTOMER_SEGMENTATION_V1,v3.5,0.8385,0.8465,0.8418,0.8171,0.8871,5914,20.21,0.1415,0.1642,3.05,Clustering,False,OK
MON-002021,2025-09-11,08:00,CUSTOMER_SEGMENTATION_V1,v3.5,0.7842,0.7785,0.78,0.768,0.8342,8239,20.91,0.1978,0.3331,1.83,Clustering,True,WARNING
MON-002022,2025-09-11,20:00,CUSTOMER_SEGMENTATION_V1,v2.4,0.8256,0.817,0.8403,0.8067,0.8727,1461,12.84,0.1836,0.1348,1.31,Clustering,False,OK
MON-002023,2025-09-12,08:00,CUSTOMER_SEGMENTATION_V1,v4.0,0.7842,0.7912,0.7574,0.7657,0.8359,5518,42.47,0.7157,0.1924,2.32,Clustering,True,WARNING
MON-002024,2025-09-12,20:00,CUSTOMER_SEGMENTATION_V1,v3.7,0.8375,0.845,0.8435,0.8064,0.8844,8493,41.69,0.0686,0.1076,3.47,Clustering,False,OK
MON-002025,2025-09-13,08:00,CUSTOMER_SEGMENTATION_V1,v3.2,0.7961,0.7958,0.8134,0.7731,0.8613,3271,18.43,0.1882,0.5022,4.67,Clustering,True,WARNING
MON-002026,2025-09-13,20:00,CUSTOMER_SEGMENTATION_V1,v2.8,0.7933,0.7939,0.7896,0.7808,0.8334,2307,16.11,0.4122,0.1959,0.05,Clustering,True,WARNING
MON-002027,2025-09-14,08:00,CUSTOMER_SEGMENTATION_V1,v3.6,0.8461,0.8478,0.8544,0.8345,0.9135,3555,31.02,0.186,0.1145,4.09,Clustering,False,OK
MON-002028,2025-09-14,20:00,CUSTOMER_SEGMENTATION_V1,v3.2,0.8266,0.8247,0.8002,0.7989,0.8641,5614,11.32,0.5532,0.3705,2.33,Clustering,True,WARNING
MON-002029,2025-09-15,08:00,CUSTOMER_SEGMENTATION_V1,v4.1,0.833,0.8302,0.8187,0.8099,0.9028,7720,13.22,0.1297,0.1179,0.44,Clustering,False,OK
MON-002030,2025-09-15,20:00,CUSTOMER_SEGMENTATION_V1,v3.5,0.8086,0.7951,0.8146,0.7917,0.8679,405,28.19,0.2745,0.1197,0.56,Clustering,False,OK
MON-002031,2025-09-16,08:00,CUSTOMER_SEGMENTATION_V1,v2.5,0.6756,0.6683,0.6824,0.6629,0.7186,2944,19.49,0.2292,0.3651,2.82,Clustering,True,CRITICAL
MON-002032,2025-09-16,20:00,CUSTOMER_SEGMENTATION_V1,v3.1,0.8496,0.8495,0.8409,0.8364,0.8996,3718,38.56,0.091,0.2969,1.41,Clustering,False,OK
MON-002033,2025-09-17,08:00,CUSTOMER_SEGMENTATION_V1,v1.6,0.8247,0.8457,0.8292,0.8184,0.8817,2678,12.86,0.2241,0.2997,1.98,Clustering,False,OK
MON-002034,2025-09-17,20:00,CUSTOMER_SEGMENTATION_V1,v3.9,0.8648,0.8534,0.864,0.8508,0.922,3297,11.85,0.3952,0.2109,0.77,Clustering,True,WARNING
MON-002035,2025-09-18,08:00,CUSTOMER_SEGMENTATION_V1,v4.2,0.8143,0.8093,0.7867,0.7882,0.8631,2580,27.89,0.0463,0.2188,1.62,Clustering,False,OK
MON-002036,2025-09-18,20:00,CUSTOMER_SEGMENTATION_V1,v4.3,0.8374,0.8244,0.8339,0.8274,0.8772,1664,9.55,0.0635,0.1316,1.85,Clustering,False,OK
MON-002037,2025-09-19,08:00,CUSTOMER_SEGMENTATION_V1,v3.7,0.8404,0.8196,0.8512,0.8332,0.9009,1997,28.74,0.0733,0.4234,1.72,Clustering,False,OK
MON-002038,2025-09-19,20:00,CUSTOMER_SEGMENTATION_V1,v3.5,0.8221,0.836,0.842,0.7902,0.8749,1266,20.53,0.3028,0.1126,0.45,Clustering,True,WARNING
MON-002039,2025-09-20,08:00,CUSTOMER_SEGMENTATION_V1,v4.5,0.8454,0.8507,0.8418,0.8331,0.9094,1916,12.66,0.1093,0.1448,0.27,Clustering,False,OK
MON-002040,2025-09-20,20:00,CUSTOMER_SEGMENTATION_V1,v2.2,0.8074,0.821,0.8132,0.8042,0.8563,17086,11.28,0.264,0.3512,0.39,Clustering,False,OK
MON-002041,2025-09-21,08:00,CUSTOMER_SEGMENTATION_V1,v3.0,0.8354,0.8165,0.838,0.8123,0.8874,6029,15.04,0.3683,0.0634,3.71,Clustering,True,WARNING
MON-002042,2025-09-21,20:00,CUSTOMER_SEGMENTATION_V1,v1.3,0.7973,0.8036,0.8053,0.7882,0.8615,2161,9.63,0.4185,0.0491,0.56,Clustering,True,WARNING
MON-002043,2025-09-22,08:00,CUSTOMER_SEGMENTATION_V1,v3.8,0.7928,0.8142,0.7831,0.7701,0.8452,1835,56.68,0.6953,0.3042,0.35,Clustering,True,WARNING
MON-002044,2025-09-22,20:00,CUSTOMER_SEGMENTATION_V1,v3.8,0.8189,0.8284,0.8178,0.7996,0.8559,3393,19.56,0.3202,0.2656,1.42,Clustering,True,WARNING
MON-002045,2025-09-23,08:00,CUSTOMER_SEGMENTATION_V1,v2.6,0.8155,0.8211,0.8236,0.7905,0.851,1605,22.72,0.5596,0.2837,4.44,Clustering,True,WARNING
MON-002046,2025-09-23,20:00,CUSTOMER_SEGMENTATION_V1,v1.3,0.7959,0.7882,0.8019,0.7861,0.8287,13395,10.25,0.2301,0.0894,3.73,Clustering,True,WARNING
MON-002047,2025-09-24,08:00,CUSTOMER_SEGMENTATION_V1,v1.1,0.8333,0.8479,0.8424,0.8242,0.8746,4560,12.73,0.3063,0.053,0.82,Clustering,True,WARNING
MON-002048,2025-09-24,20:00,CUSTOMER_SEGMENTATION_V1,v4.4,0.8492,0.8428,0.8612,0.8364,0.895,670,30.05,0.314,0.2501,1.45,Clustering,True,WARNING
MON-002049,2025-09-25,08:00,CUSTOMER_SEGMENTATION_V1,v2.5,0.8115,0.8166,0.8139,0.8011,0.8704,704,11.3,0.6776,0.1891,1.75,Clustering,True,WARNING
MON-002050,2025-09-25,20:00,CUSTOMER_SEGMENTATION_V1,v3.6,0.8388,0.8284,0.8432,0.8291,0.899,1094,15.03,0.28,0.2411,0.74,Clustering,False,OK
MON-002051,2025-09-26,08:00,CUSTOMER_SEGMENTATION_V1,v2.6,0.8053,0.8043,0.7968,0.8025,0.8343,2308,23.25,0.3937,0.16,0.08,Clustering,True,WARNING
MON-002052,2025-09-26,20:00,CUSTOMER_SEGMENTATION_V1,v1.4,0.814,0.8237,0.8269,0.792,0.8701,614,16.08,0.4049,0.0834,1.05,Clustering,True,WARNING
MON-002053,2025-09-27,08:00,CUSTOMER_SEGMENTATION_V1,v1.5,0.8169,0.826,0.8008,0.7758,0.8633,3918,14.39,0.2888,0.5505,0.47,Clustering,False,OK
MON-002054,2025-09-27,20:00,CUSTOMER_SEGMENTATION_V1,v2.7,0.8346,0.8348,0.8439,0.8139,0.8881,2306,10.44,0.4171,0.2338,2.6,Clustering,True,WARNING
MON-002055,2025-09-28,08:00,CUSTOMER_SEGMENTATION_V1,v1.3,0.8163,0.8378,0.8182,0.796,0.8855,1544,30.46,0.3147,0.0365,0.69,Clustering,True,WARNING
MON-002056,2025-09-28,20:00,CUSTOMER_SEGMENTATION_V1,v2.4,0.7779,0.7758,0.7672,0.7704,0.8197,3422,39.06,0.0136,0.1118,0.08,Clustering,True,WARNING
MON-002057,2025-09-29,08:00,CUSTOMER_SEGMENTATION_V1,v1.7,0.8419,0.8533,0.8318,0.8029,0.8968,25924,55.28,0.2581,0.1143,3.61,Clustering,False,OK
MON-002058,2025-09-29,20:00,CUSTOMER_SEGMENTATION_V1,v2.3,0.8201,0.8145,0.8233,0.8064,0.8808,1455,17.49,0.5722,0.3743,3.1,Clustering,True,WARNING
MON-002059,2025-09-30,08:00,CUSTOMER_SEGMENTATION_V1,v2.3,0.7719,0.7594,0.7681,0.7696,0.8227,18397,24.06,0.1641,0.1278,1.74,Clustering,True,WARNING
MON-002060,2025-09-30,20:00,CUSTOMER_SEGMENTATION_V1,v4.3,0.8462,0.8442,0.8398,0.8294,0.89,2025,34.06,0.4262,0.1387,1.34,Clustering,True,WARNING
MON-002061,2025-10-01,08:00,CUSTOMER_SEGMENTATION_V1,v2.0,0.8473,0.8305,0.8536,0.8359,0.8909,1646,21.22,0.2495,0.195,2.92,Clustering,False,OK
MON-002062,2025-10-01,20:00,CUSTOMER_SEGMENTATION_V1,v3.3,0.7962,0.7994,0.7711,0.7733,0.8414,1560,33.34,0.0966,0.1691,4.14,Clustering,True,WARNING
MON-002063,2025-10-02,08:00,CUSTOMER_SEGMENTATION_V1,v1.9,0.7894,0.7905,0.7908,0.7807,0.8418,8299,25.61,0.0395,0.1203,1.1,Clustering,True,WARNING
MON-002064,2025-10-02,20:00,CUSTOMER_SEGMENTATION_V1,v4.7,0.8406,0.8468,0.835,0.8229,0.8838,2900,28.24,0.687,0.1317,0.05,Clustering,True,WARNING
MON-002065,2025-10-03,08:00,CUSTOMER_SEGMENTATION_V1,v4.8,0.8406,0.8405,0.8222,0.8183,0.8965,2040,13.04,0.0662,0.0155,6.15,Clustering,False,OK
MON-002066,2025-10-03,20:00,CUSTOMER_SEGMENTATION_V1,v2.6,0.8274,0.8244,0.8223,0.8114,0.8816,248,8.05,0.1521,0.1,4.54,Clustering,False,OK
MON-002067,2025-10-04,08:00,CUSTOMER_SEGMENTATION_V1,v2.8,0.8088,0.8096,0.7891,0.8009,0.8416,720,28.61,0.2632,0.3871,1.39,Clustering,False,OK
MON-002068,2025-10-04,20:00,CUSTOMER_SEGMENTATION_V1,v4.9,0.8019,0.8132,0.8196,0.7847,0.8631,8259,19.56,0.406,0.3356,2.04,Clustering,True,WARNING
MON-002069,2025-10-05,08:00,CUSTOMER_SEGMENTATION_V1,v4.4,0.8297,0.8399,0.8405,0.8115,0.9018,10740,19.76,0.2315,0.2141,6.58,Clustering,False,OK
MON-002070,2025-10-05,20:00,CUSTOMER_SEGMENTATION_V1,v3.4,0.8048,0.8176,0.8173,0.7883,0.85,11983,8.1,0.2012,0.3609,0.16,Clustering,False,OK
MON-002071,2025-10-06,08:00,CUSTOMER_SEGMENTATION_V1,v4.5,0.8049,0.7824,0.8126,0.7915,0.8641,1062,39.33,0.6434,0.4305,0.48,Clustering,True,WARNING
MON-002072,2025-10-06,20:00,CUSTOMER_SEGMENTATION_V1,v3.3,0.8333,0.844,0.8012,0.8187,0.8968,5349,16.37,0.4464,0.287,0.27,Clustering,True,WARNING
MON-002073,2025-10-07,08:00,CUSTOMER_SEGMENTATION_V1,v3.8,0.8373,0.8442,0.8196,0.8224,0.8944,1284,6.57,0.6255,0.3927,2.68,Clustering,True,WARNING
MON-002074,2025-10-07,20:00,CUSTOMER_SEGMENTATION_V1,v3.1,0.8476,0.8681,0.861,0.8187,0.9032,10708,54.17,0.2106,0.0592,0.42,Clustering,False,OK
MON-002075,2025-10-08,08:00,CUSTOMER_SEGMENTATION_V1,v2.5,0.7812,0.7759,0.8108,0.7641,0.8143,6732,18.67,0.4203,0.1586,3.54,Clustering,True,WARNING
MON-002076,2025-10-08,20:00,CUSTOMER_SEGMENTATION_V1,v2.8,0.8076,0.8046,0.8132,0.8038,0.8547,3517,26.23,0.4375,0.1705,1.77,Clustering,True,WARNING
MON-002077,2025-10-09,08:00,CUSTOMER_SEGMENTATION_V1,v2.1,0.8107,0.8134,0.8316,0.8002,0.8592,1098,86.55,0.6154,0.369,3.45,Clustering,True,WARNING
MON-002078,2025-10-09,20:00,CUSTOMER_SEGMENTATION_V1,v4.8,0.8172,0.793,0.805,0.8127,0.8805,10422,15.34,0.3455,0.1495,4.5,Clustering,True,WARNING
MON-002079,2025-10-10,08:00,CUSTOMER_SEGMENTATION_V1,v3.1,0.7921,0.7647,0.7827,0.7803,0.8293,3544,20.49,0.1999,0.1411,2.2,Clustering,True,WARNING
MON-002080,2025-10-10,20:00,CUSTOMER_SEGMENTATION_V1,v2.5,0.8288,0.832,0.8389,0.8144,0.8983,5801,14.38,0.3064,0.1604,0.05,Clustering,True,WARNING
MON-002081,2025-10-11,08:00,CUSTOMER_SEGMENTATION_V1,v2.7,0.8553,0.8437,0.8433,0.8523,0.9216,688,36.87,0.6415,0.1059,1.11,Clustering,True,WARNING
MON-002082,2025-10-11,20:00,CUSTOMER_SEGMENTATION_V1,v3.9,0.7936,0.7802,0.7694,0.7734,0.8337,918,10.34,0.2521,0.1509,0.01,Clustering,True,WARNING
MON-002083,2025-10-12,08:00,CUSTOMER_SEGMENTATION_V1,v1.7,0.8212,0.8266,0.8325,0.7999,0.8587,1892,39.55,0.39,0.481,2.02,Clustering,True,WARNING
MON-002084,2025-10-12,20:00,CUSTOMER_SEGMENTATION_V1,v4.7,0.8425,0.8267,0.8318,0.8427,0.9034,55850,31.84,0.5539,0.2593,0.58,Clustering,True,WARNING
MON-002085,2025-10-13,08:00,CUSTOMER_SEGMENTATION_V1,v4.1,0.8127,0.8197,0.7836,0.8053,0.8598,821,12.97,0.1892,0.0258,0.61,Clustering,False,OK
MON-002086,2025-10-13,20:00,CUSTOMER_SEGMENTATION_V1,v2.0,0.8027,0.7941,0.8202,0.7839,0.8503,1839,17.96,0.4157,0.2658,1.91,Clustering,True,WARNING
MON-002087,2025-10-14,08:00,CUSTOMER_SEGMENTATION_V1,v4.8,0.821,0.8119,0.8285,0.7983,0.8808,2187,48.46,0.302,0.0734,6.12,Clustering,True,WARNING
MON-002088,2025-10-14,20:00,CUSTOMER_SEGMENTATION_V1,v1.5,0.8321,0.8357,0.8425,0.8053,0.8703,11815,7.19,0.2578,0.0504,0.87,Clustering,False,OK
MON-002089,2025-10-15,08:00,CUSTOMER_SEGMENTATION_V1,v4.2,0.7921,0.7797,0.8035,0.7731,0.8518,4063,20.52,0.2031,0.3919,0.57,Clustering,True,WARNING
MON-002090,2025-10-15,20:00,CUSTOMER_SEGMENTATION_V1,v1.5,0.8381,0.8554,0.8526,0.8304,0.8757,630,16.22,0.3224,0.2286,1.27,Clustering,True,WARNING
MON-002091,2025-10-16,08:00,CUSTOMER_SEGMENTATION_V1,v1.4,0.8131,0.812,0.8206,0.7755,0.8501,2006,15.44,0.3738,0.0694,1.52,Clustering,True,WARNING
MON-002092,2025-10-16,20:00,CUSTOMER_SEGMENTATION_V1,v3.0,0.804,0.8038,0.7817,0.7986,0.8631,1828,5.88,0.3762,0.0984,2.47,Clustering,True,WARNING
MON-002093,2025-10-17,08:00,CUSTOMER_SEGMENTATION_V1,v4.6,0.7866,0.793,0.7703,0.7778,0.8435,656,19.33,0.25,0.1497,0.06,Clustering,True,WARNING
MON-002094,2025-10-17,20:00,CUSTOMER_SEGMENTATION_V1,v2.6,0.8042,0.8149,0.8193,0.778,0.8324,3008,7.65,0.3058,0.1814,1.73,Clustering,True,WARNING
MON-002095,2025-10-18,08:00,CUSTOMER_SEGMENTATION_V1,v2.7,0.8051,0.7999,0.8137,0.7896,0.864,3899,22.81,0.689,0.2337,1.52,Clustering,True,WARNING
MON-002096,2025-10-18,20:00,CUSTOMER_SEGMENTATION_V1,v3.8,0.7934,0.8003,0.7914,0.7725,0.8627,8674,23.78,0.2249,0.2,4.6,Clustering,True,WARNING
MON-002097,2025-10-19,08:00,CUSTOMER_SEGMENTATION_V1,v3.5,0.8267,0.8342,0.8015,0.8013,0.8778,4929,43.04,0.1254,0.3237,2.83,Clustering,False,OK
MON-002098,2025-10-19,20:00,CUSTOMER_SEGMENTATION_V1,v2.9,0.8202,0.8348,0.8076,0.8066,0.883,915,40.39,0.0944,0.3866,2.05,Clustering,False,OK
MON-002099,2025-10-20,08:00,CUSTOMER_SEGMENTATION_V1,v4.2,0.8368,0.8321,0.8322,0.8254,0.8846,2519,19.59,0.4142,0.1872,0.48,Clustering,True,WARNING
MON-002100,2025-10-20,20:00,CUSTOMER_SEGMENTATION_V1,v3.0,0.8315,0.839,0.8202,0.8224,0.8923,17271,32.54,0.1286,0.0935,0.31,Clustering,False,OK
MON-002101,2025-10-21,08:00,CUSTOMER_SEGMENTATION_V1,v1.5,0.8044,0.8101,0.7887,0.7708,0.828,4415,35.31,0.4113,0.3012,2.6,Clustering,True,WARNING
MON-002102,2025-10-21,20:00,CUSTOMER_SEGMENTATION_V1,v1.1,0.8109,0.8151,0.8159,0.7903,0.8547,4759,21.36,0.1825,0.3258,0.01,Clustering,False,OK
MON-002103,2025-10-22,08:00,CUSTOMER_SEGMENTATION_V1,v1.8,0.8022,0.7801,0.8243,0.7923,0.8807,1292,16.39,0.5845,0.0511,3.55,Clustering,True,WARNING
MON-002104,2025-10-22,20:00,CUSTOMER_SEGMENTATION_V1,v4.2,0.7852,0.7978,0.7948,0.779,0.8502,1612,43.57,0.0998,0.0474,2.45,Clustering,True,WARNING
MON-002105,2025-10-23,08:00,CUSTOMER_SEGMENTATION_V1,v2.3,0.8248,0.8352,0.8177,0.8108,0.8717,1295,21.94,0.2539,0.2728,0.63,Clustering,False,OK
MON-002106,2025-10-23,20:00,CUSTOMER_SEGMENTATION_V1,v2.2,0.8204,0.827,0.8194,0.8146,0.8702,3079,7.65,0.281,0.4715,0.25,Clustering,False,OK
MON-002107,2025-10-24,08:00,CUSTOMER_SEGMENTATION_V1,v1.7,0.8049,0.7988,0.8141,0.7907,0.8438,3520,24.03,0.1049,0.2124,0.21,Clustering,False,OK
MON-002108,2025-10-24,20:00,CUSTOMER_SEGMENTATION_V1,v1.5,0.8332,0.8497,0.8242,0.8217,0.8833,3391,13.78,0.5313,0.1125,0.55,Clustering,True,WARNING
MON-002109,2025-10-25,08:00,CUSTOMER_SEGMENTATION_V1,v1.1,0.8103,0.8097,0.8135,0.7859,0.8431,8870,65.56,0.1421,0.2466,0.62,Clustering,False,OK
MON-002110,2025-10-25,20:00,CUSTOMER_SEGMENTATION_V1,v4.9,0.8417,0.8466,0.8364,0.832,0.8971,3590,12.9,0.3611,0.0664,1.64,Clustering,True,WARNING
MON-002111,2025-10-26,08:00,CUSTOMER_SEGMENTATION_V1,v4.6,0.8139,0.8025,0.8083,0.7849,0.8584,402,16.35,0.1309,0.3288,0.55,Clustering,False,OK
MON-002112,2025-10-26,20:00,CUSTOMER_SEGMENTATION_V1,v4.7,0.7911,0.788,0.7673,0.7653,0.8481,1912,32.98,0.447,0.3112,1.19,Clustering,True,WARNING
MON-002113,2025-10-27,08:00,CUSTOMER_SEGMENTATION_V1,v2.5,0.8474,0.8481,0.8481,0.823,0.8918,2628,88.16,0.4856,0.1453,0.19,Clustering,True,WARNING
MON-002114,2025-10-27,20:00,CUSTOMER_SEGMENTATION_V1,v2.1,0.8243,0.8155,0.8304,0.8242,0.868,1743,18.63,0.027,0.229,3.45,Clustering,False,OK
MON-002115,2025-10-28,08:00,CUSTOMER_SEGMENTATION_V1,v3.5,0.798,0.7914,0.8107,0.7786,0.8572,2402,12.34,0.3531,0.1717,2.0,Clustering,True,WARNING
MON-002116,2025-10-28,20:00,CUSTOMER_SEGMENTATION_V1,v2.6,0.8089,0.8143,0.7828,0.7971,0.8545,1536,12.49,0.6609,0.3262,2.86,Clustering,True,WARNING
MON-002117,2025-10-29,08:00,CUSTOMER_SEGMENTATION_V1,v3.7,0.8003,0.8108,0.8146,0.7898,0.8466,10468,8.66,0.4736,0.0665,1.09,Clustering,True,WARNING
MON-002118,2025-10-29,20:00,CUSTOMER_SEGMENTATION_V1,v1.2,0.8367,0.8222,0.8476,0.8252,0.9019,780,22.0,0.5866,0.3458,0.32,Clustering,True,WARNING
MON-002119,2025-10-30,08:00,CUSTOMER_SEGMENTATION_V1,v3.6,0.7753,0.7982,0.7973,0.7498,0.8402,786,24.06,0.3534,0.4052,2.06,Clustering,True,WARNING
MON-002120,2025-10-30,20:00,CUSTOMER_SEGMENTATION_V1,v2.3,0.8224,0.8138,0.817,0.8096,0.881,638,10.03,0.1318,0.1429,0.96,Clustering,False,OK
